station_id,device_network,organisation_name,on_street,location_type,post_code,latitude,longitude,Connector,Connector_Type,Connector_KW,Connector_Type_List,Connector_Type_Merged_KW,Charger_Category
4c57b32df445d8f64c4517de028ff957,ChargePlace Scotland,Charge Your Car,False,Other,AB10 1AB,57.149761,-2.095642,Single Phase AC,Type 2 Mennekes (IEC62196),7.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 7.0'],Fast
4f2f638f5e4bdb50b21926f49a69f128,ChargePlace Scotland,Charge Your Car,False,Other,AB10 1AB,57.149762,-2.095643,Single Phase AC,Type 2 Mennekes (IEC62196),7.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 7.0'],Fast
05b58079f17cf5978d55bd3508c1a3a2,ChargePlace Scotland,Charge Your Car,False,Other,AB10 1AB,57.149763,-2.095644,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
8a06615d4abacff23bb8cde6c87e911c,ChargePlace Scotland,Charge Your Car,False,Other,AB11 7TH,57.132643,-2.102696,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
62fb6667581667bbcdc2d611c7702275,ChargePlace Scotland,Charge Your Car,False,Public car park,AB21 9RG,57.180102,-2.186746,"DC, Three Phase AC, DC","JEVS G105 (CHAdeMO) DC, Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC","50.0, 43.0, 50.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
42510504a4504ee5bcbf5d3c9173104b,ChargePlace Scotland,Charge Your Car,False,Other,AB25 1DR,57.152825,-2.098314,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
0d177795d4eb08f8ad8de5b2dab96138,ChargePlace Scotland,Charge Your Car,False,Other,AB30 1AA,56.833729,-2.464344,"DC, Three Phase AC, DC","JEVS G105 (CHAdeMO) DC, Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC","50.0, 43.0, 50.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
1d89489ef93142f71ad9a0cd7cba45d1,ChargePlace Scotland,Charge Your Car,False,Other,PA19 1BE,55.797225,-4.619703,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
ba2f2350fe7c33073ef8b27d720ba36d,ChargePlace Scotland,Charge Your Car,False,Other,AB53 8EN,57.493574,-2.442582,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
772bb9fbaccf2ee52cd8e7073b88332f,ChargePlace Scotland,Charge Your Car,False,Hotel / Accommodation,KA27 8BZ,55.576202,-5.158045,Single Phase AC,Type 2 Mennekes (IEC62196),7.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 7.0'],Fast
d91782eeaa98bfeb4e950cd7dd135027,ChargePlace Scotland,Charge Your Car,False,Hotel / Accommodation,KA27 8BZ,55.576202,-5.158045,Single Phase AC,Type 2 Mennekes (IEC62196),7.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 7.0'],Fast
c8dcfa6b0c935b439b16541742baf0ac,ChargePlace Scotland,Charge Your Car,False,Workplace car park,KY11 9JF,56.04515,-3.34431,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
d5cac17b7405f42fb1475f4e269e7d29,ChargePlace Scotland,Charge Your Car,False,Other,KY7 6NE,56.209598,-3.146017,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
bbb23f8f56debb4828c777fbe15a80a8,ChargePlace Scotland,Charge Your Car,False,Hotel / Accommodation,TD10 6XX,55.707892,-2.463899,Single Phase AC,Type 2 Mennekes (IEC62196),7.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 7.0'],Fast
9e1671a7530228e2271dca641f06f673,ChargePlace Scotland,Charge Your Car,False,Hotel / Accommodation,TD10 6XX,55.707892,-2.463899,Single Phase AC,Type 2 Mennekes (IEC62196),7.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 7.0'],Fast
5153c4d7d687dde02b4d10606593fabf,ChargePlace Scotland,Charge Your Car,False,Workplace car park,FK12 5DQ,56.150584,-3.788263,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
a78b7e6c40f7572725aa95458f6f4d55,ChargePlace Scotland,Charge Your Car,False,Other,G51 4BN,55.87423,-4.363483,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
a419a8cf42e1c2b64981c3f2308bf6f2,ChargePlace Scotland,Charge Your Car,False,Other,G51 4BN,55.87423,-4.363483,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
9b904a5e2939c6bf9f27e3dcc7e8a033,ChargePlace Scotland,Charge Your Car,False,Other,G51 4BN,55.87423,-4.363483,"DC, Three Phase AC, DC","JEVS G105 (CHAdeMO) DC, Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC","50.0, 43.0, 50.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
a744becc64cc068c510c54463869d59b,ChargePlace Scotland,Charge Your Car,False,Other,PA29 6YF,55.806714,-5.482817,"DC, Three Phase AC, DC","JEVS G105 (CHAdeMO) DC, Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC","50.0, 43.0, 50.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
14ebaf113e1ec6bfb0477bc06b0442b7,ChargePlace Scotland,North Ayrshire Council,False,Public car park,KA27 8AU,55.576989,-5.144091,"DC, Three Phase AC, DC","JEVS G105 (CHAdeMO) DC, Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC","50.0, 43.0, 50.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
916f67f73461c2f8152c31d57b280a2e,ChargePlace Scotland,Charge Your Car,False,Other,PA42 7DW,55.627781,-6.189654,"DC, Three Phase AC, DC","JEVS G105 (CHAdeMO) DC, Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC","50.0, 43.0, 50.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
5ef99fce2b042e7e9c1bbc88425e16b0,ChargePlace Scotland,Charge Your Car,False,Other,HS3 3DG,57.897222,-6.798833,"DC, Three Phase AC, DC","JEVS G105 (CHAdeMO) DC, Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC","50.0, 43.0, 50.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
3a0826d5e5996730fa93b2c1484c0409,ChargePlace Scotland,Charge Your Car,False,Other,PA34 4LT,56.412005,-5.476208,"DC, Three Phase AC, DC","JEVS G105 (CHAdeMO) DC, Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC","50.0, 43.0, 50.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
7ed553e9c4594bb0079d012468db6585,ChargePlace Scotland,Charge Your Car,False,Other,EH6 5PY,55.970317,-3.185805,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
fc566e160132031d44c8940a7050ad3d,ChargePlace Scotland,Charge Your Car,False,Public car park,FK10 1EA,56.11364,-3.791004,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
acfdbd1ee349083612456d0ab624cac0,ChargePlace Scotland,Charge Your Car,False,Other,FK10 1EA,56.11365,-3.791005,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
906eddf5780c593eb85198d063790f7c,ChargePlace Scotland,Charge Your Car,False,Other,FK10 1EB,56.112583,-3.789588,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
3fe67c056f9a2da2b87bd0a0177efb9a,ChargePlace Scotland,Charge Your Car,False,Other,FK10 1EB,56.112584,-3.789589,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
7308274b80c4b847eeb5cc471ab9c47d,ChargePlace Scotland,Charge Your Car,False,Other,FK10 1EB,56.112585,-3.78959,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
0d884ce69fdbffb9e485464226f5e3e4,ChargePlace Scotland,Charge Your Car,False,Other,G52 4JQ,55.858646,-4.364595,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
e5f878155d6960493d788003691a609a,ChargePlace Scotland,Charge Your Car,False,Workplace car park,DD5 1NF,56.470373,-2.910503,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
3b112928019736a4b15caabd794ad7f4,ChargePlace Scotland,Charge Your Car,False,Other,DD2 1DX,56.468893,-3.058722,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
bb252068269d7b3595f466714ba50d9b,ChargePlace Scotland,Charge Your Car,False,Workplace car park,IV15 9TP,57.584926,-4.433182,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
f55bc04205c753e3c3f933b3969e4eb8,ChargePlace Scotland,Charge Your Car,False,Other,EH23 4NJ,55.840714,-3.03456,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
a4607c4465e6e99d754f030cfbaecae4,ChargePlace Scotland,Charge Your Car,False,Other,DG12 6AP,54.98407,-3.26057,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
ad3bcbcdf2f2fcc48424b0bc41355740,ChargePlace Scotland,Charge Your Car,False,Other,DG12 6AP,54.98407,-3.26057,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
372f4172cb0662b8bc47b481cdb7bd8c,ChargePlace Scotland,Charge Your Car,False,Other,DG1 2SH ,55.068243,-3.601498,"DC, Three Phase AC, DC","JEVS G105 (CHAdeMO) DC, Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC","50.0, 43.0, 50.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
58daf01bf616370befe2ad36e8391dfa,ChargePlace Scotland,Charge Your Car,False,Other,DG1 2DD,55.06969,-3.6068,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
c1d3961484b0134bffe595873492c3c8,ChargePlace Scotland,Charge Your Car,False,Other,DG1 2DD,55.06969,-3.6068,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
6fab6e3aa34248ec1e34a4aeedecddc8,ecar NI,ecar NI,True,On-street,BT48 6HN,54.99548,-7.32185,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
c338d814c14c9d479eb5ec0b99d887f6,ecar NI,ecar NI,False,Public car park,BT56 8AH,55.2049,-6.6502,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
8316768bb07f4a490dd9bbcb4894a788,ChargePlace Scotland,Charge Your Car,False,Other,DG1 4AP,55.05184,-3.58918,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
e0518d7686e5db09f68b27f9d1b34bf6,ChargePlace Scotland,Charge Your Car,False,Workplace car park,DG1 4TG,55.05599,-3.59871,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
f0d80bf515d4c170047610d805b8abe2,ChargePlace Scotland,Charge Your Car,False,Public car park,DD1 3EN,56.462,-2.9665,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
c98789858b7d883a497732cc580f7127,ChargePlace Scotland,Charge Your Car,False,Other,DD1 4QB,56.456823,-2.97389,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
b8ccd2823fdb0a5597b93876b2a03e05,ChargePlace Scotland,Charge Your Car,False,Public car park,DD1 4QB,56.456824,-2.9739,"DC, Three Phase AC, DC","JEVS G105 (CHAdeMO) DC, Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC","50.0, 43.0, 50.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
29ac064fb5188ace5235ea15f52d8377,ChargePlace Scotland,Charge Your Car,False,Other,DD2 3DA,56.473072,-3.011416,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
0a06eb93b7d29e8d9b1891eec932ba2a,ChargePlace Scotland,Charge Your Car,False,Other,DD4 9FF,56.494875,-2.946799,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
57f2b3cf26b3d12b9ecd389b401a1300,ChargePlace Scotland,Charge Your Car,False,Educational establishment,DD2 1QH,56.456491,-3.025192,"Single Phase AC, Single Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","7.0, 7.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 7.0', 'Type 2 Mennekes (IEC62196) 7.0']",Fast
97a2e124175b25dae1b26701340708c7,ChargePlace Scotland,Charge Your Car,False,Educational establishment,DD1 5EN ,56.459786,-2.98359,"DC, Three Phase AC, DC","JEVS G105 (CHAdeMO) DC, Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC","50.0, 43.0, 50.0","['JEVS G105 (CHAdeMO) DC', 'Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC']","['JEVS G105 (CHAdeMO) DC 50.0', 'Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0']",Rapid
8e5b478921e08e89d44d9ead06957f74,ChargePlace Scotland,Charge Your Car,False,Other,EH20 9TB,55.883062,-3.150067,Single Phase AC,Type 2 Mennekes (IEC62196),7.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 7.0'],Fast
8f5a755fd4021bc069e99f90cc5b59ce,ChargePlace Scotland,Charge Your Car,False,Other,EH20 9TB,55.883062,-3.150067,Single Phase AC,Type 2 Mennekes (IEC62196),7.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 7.0'],Fast
af06b089f1db1cf56edd535ac13a06db,ChargePlace Scotland,Charge Your Car,False,Workplace car park,KA6 7SH ,55.323543,-4.400388,"Three Phase AC, DC, DC","Type 2 Mennekes (IEC62196), Type 2 Combo (IEC62196) DC, JEVS G105 (CHAdeMO) DC","43.0, 50.0, 50.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Combo (IEC62196) DC', 'JEVS G105 (CHAdeMO) DC']","['Type 2 Mennekes (IEC62196) 43.0', 'Type 2 Combo (IEC62196) DC 50.0', 'JEVS G105 (CHAdeMO) DC 50.0']",Rapid
6dd1edf3efab24c000f8f9fa6df8aead,ChargePlace Scotland,Charge Your Car,False,Workplace car park,KA3 7BU,55.60598,-4.478175,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
1a91a2ca66852088683be2a0e8c2ebf8,ChargePlace Scotland,Charge Your Car,False,Workplace car park,KA18 1LH,55.452258,-4.262133,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
9fab7f5ebffc68eb39f8ff3b35df776a,ChargePlace Scotland,Charge Your Car,False,Other,KA1 1LU,55.61129,-4.495136,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
f0506f659d461919fbbae5deec117fab,ChargePlace Scotland,Charge Your Car,False,Other,AB39 3XA,56.922672,-2.338725,"Three Phase AC, Three Phase AC","Type 2 Mennekes (IEC62196), Type 2 Mennekes (IEC62196)","22.0, 22.0","['Type 2 Mennekes (IEC62196)', 'Type 2 Mennekes (IEC62196)']","['Type 2 Mennekes (IEC62196) 22.0', 'Type 2 Mennekes (IEC62196) 22.0']",Fast
c93c435a345ddf88a48b497873204c10,ChargePlace Scotland,Charge Your Car,False,Other,EH42 1DX,56.000852,-2.520147,Single Phase AC,Type 2 Mennekes (IEC62196),7.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 7.0'],Fast
b533868508ec8c95aeabdc36ecc28e79,ChargePlace Scotland,Charge Your Car,False,Other,EH41 3HA,55.954882,-2.780977,Single Phase AC,Type 2 Mennekes (IEC62196),7.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 7.0'],Fast
a04a8189d06ea8e960dd603e7a5bbc1f,ChargePlace Scotland,Charge Your Car,False,Workplace car park,EH41 3HA,55.954883,-2.780978,Single Phase AC,Type 2 Mennekes (IEC62196),7.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 7.0'],Fast
0443e13d26cef6b4b389eeeec9ab25c0,ChargePlace Scotland,Charge Your Car,False,Other,EH41 3HA,55.954884,-2.780979,Three Phase AC,Type 2 Mennekes (IEC62196),22.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 22.0'],Fast
19cacac03be9d95a84926ae4826e4151,ChargePlace Scotland,Charge Your Car,False,Other,EH41 3HA,55.954885,-2.78098,Three Phase AC,Type 2 Mennekes (IEC62196),22.0,['Type 2 Mennekes (IEC62196)'],['Type 2 Mennekes (IEC62196) 22.0'],Fast
3045414eed5eac1cb27ecd67099ba0ff,ChargePlace Scotland,Charge Your Car,False,Other,EH41 3HA,55.954886,-2.780981,Single Phase AC,3-pin Type G (BS1363),3.0,['3-pin Type G (BS1363)'],['3-pin Type G (BS1363) 3.0'],Slow
